date,machine_id,product_type,shift,workers,machine_hours,downtime_hours,maintenance_hours,material_availability_pct,quality_rate_pct,temperature_c,energy_consumption_kwh,production_target,actual_production,production_gap,shortfall_units,units_per_hour,required_ot_hours,ot_rate_per_hour,ot_workers,estimated_ot_cost,production_status
2024-06-03,M04,Product_C,Evening,29,11.86,2.09,1.95,82.45,90.22,21.4,495.97,465,308,157,157,30.71,5.11,200,18,18396.0,Shortfall
2024-06-03,M04,Product_C,Evening,18,11.15,0.76,0.4,96.36,99.0,22.8,247.35,421,387,34,34,36.54,0.93,200,11,2046.0,Shortfall
2024-06-04,M05,Product_B,Night,11,7.19,0.66,0.13,76.46,94.04,36.0,595.42,329,181,148,148,26.69,5.55,230,7,8935.5,Shortfall
2024-06-04,M04,Product_A,Night,25,8.06,2.26,0.5,78.55,96.34,24.7,355.04,384,240,144,144,36.13,3.99,230,15,13765.5,Shortfall
2024-06-05,M01,Product_A,Morning,21,9.12,2.09,1.5,89.48,94.61,20.4,587.96,488,342,146,146,45.93,3.18,180,13,7441.2,Shortfall
2024-06-05,M02,Product_B,Evening,25,9.03,2.61,1.36,89.42,90.92,35.0,549.95,410,263,147,147,36.95,3.98,200,15,11940.0,Shortfall
2024-06-05,M04,Product_B,Night,27,7.18,1.72,0.2,94.81,98.47,30.6,344.18,301,249,52,52,40.4,1.29,230,17,5043.9,Shortfall
2024-06-05,M01,Product_B,Night,20,7.01,1.45,0.87,89.09,88.24,28.4,422.17,306,211,95,95,35.71,2.66,230,12,7341.6,Shortfall
2024-06-05,M05,Product_A,Morning,22,8.58,0.27,0.65,83.59,99.34,20.7,640.6,471,383,88,88,46.68,1.89,180,14,4762.8,Shortfall
2024-06-05,M05,Product_B,Night,14,9.53,1.12,1.63,90.87,95.61,32.4,428.75,424,295,129,129,35.36,3.65,230,9,7555.5,Shortfall
2024-06-05,M01,Product_C,Night,8,8.76,0.31,1.07,87.84,93.47,24.6,622.66,347,230,117,117,28.0,4.18,230,5,4807.0,Shortfall
2024-06-05,M04,Product_A,Night,29,7.05,1.33,1.42,80.42,89.93,23.6,461.94,347,201,146,146,34.53,4.23,230,18,17512.2,Shortfall
2024-06-06,M04,Product_A,Evening,17,8.63,0.94,0.54,91.7,96.93,22.8,536.17,455,349,106,106,44.04,2.41,200,11,5302.0,Shortfall
2024-06-06,M04,Product_B,Morning,24,6.18,2.83,1.0,99.75,88.16,35.3,384.64,280,185,95,95,43.29,2.19,180,15,5913.0,Shortfall
2024-06-06,M03,Product_B,Night,21,11.52,1.32,0.48,93.28,94.63,32.4,531.04,530,436,94,94,41.03,2.29,230,13,6847.1,Shortfall
2024-06-06,M04,Product_B,Morning,10,9.01,0.52,1.44,93.85,89.87,37.7,649.96,419,278,141,141,33.82,4.17,180,6,4503.6,Shortfall
2024-06-06,M01,Product_A,Evening,25,11.37,2.11,0.51,96.23,98.55,27.2,385.26,612,537,75,75,53.53,1.4,200,15,4200.0,Shortfall
2024-06-06,M05,Product_A,Night,29,8.27,0.84,0.71,84.08,95.11,31.1,293.12,417,315,102,102,41.67,2.45,230,18,10143.0,Shortfall
2024-06-06,M02,Product_A,Morning,13,9.26,2.74,0.07,91.36,90.71,29.0,321.96,508,326,182,182,42.18,4.31,180,8,6206.4,Shortfall
2024-06-06,M01,Product_B,Evening,29,8.57,1.61,1.64,99.71,95.55,32.6,635.54,409,338,71,71,47.54,1.49,200,18,5364.0,Shortfall
2024-06-06,M05,Product_B,Morning,20,6.18,1.7,1.45,85.74,99.64,22.2,455.47,311,203,108,108,42.85,2.52,180,12,5443.2,Shortfall
2024-06-07,M01,Product_C,Night,23,7.2,1.05,0.19,76.82,99.95,31.0,551.16,275,203,72,72,30.96,2.33,230,14,7502.6,Shortfall
2024-06-07,M02,Product_A,Night,23,10.22,2.87,1.33,97.63,92.11,33.3,432.75,483,342,141,141,41.83,3.37,230,14,10851.4,Shortfall
2024-06-07,M04,Product_B,Morning,14,11.33,2.57,1.55,81.37,96.65,27.4,487.35,507,303,204,204,32.32,6.31,180,9,10222.2,Shortfall
2024-06-07,M05,Product_A,Morning,10,9.63,0.01,0.93,90.61,95.43,33.3,377.51,520,394,126,126,42.37,2.97,180,6,3207.6,Shortfall
2024-06-07,M04,Product_B,Morning,29,10.42,2.1,0.46,96.39,95.88,28.5,551.27,461,392,69,69,43.06,1.6,180,18,5184.0,Shortfall
2024-06-08,M04,Product_A,Morning,19,10.25,1.57,1.4,76.94,97.77,30.9,600.44,533,355,178,178,39.9,4.46,180,12,9633.6,Shortfall
2024-06-08,M01,Product_C,Morning,12,8.89,2.93,0.79,81.13,98.77,31.5,500.84,380,233,147,147,33.28,4.42,180,8,6364.8,Shortfall
2024-06-08,M05,Product_A,Night,22,9.13,0.53,1.89,78.33,89.61,26.9,324.21,441,282,159,159,34.49,4.61,230,14,14844.2,Shortfall
2024-06-08,M05,Product_A,Morning,9,6.28,1.25,1.32,86.1,97.07,35.0,246.79,335,201,134,134,39.18,3.42,180,6,3693.6,Shortfall
2024-06-08,M05,Product_C,Morning,12,6.19,0.49,0.76,83.0,90.78,23.8,460.66,262,162,100,100,28.65,3.49,180,8,5025.6,Shortfall
2024-06-08,M03,Product_A,Morning,21,6.06,2.77,1.86,82.87,95.86,28.8,621.14,349,167,182,182,42.98,4.23,180,13,9898.2,Shortfall
2024-06-08,M05,Product_B,Night,22,6.7,2.27,1.76,93.42,92.49,26.0,436.86,310,182,128,128,37.64,3.4,230,14,10948.0,Shortfall
2024-06-08,M05,Product_B,Morning,12,8.85,0.29,1.11,89.78,90.24,31.7,351.25,448,294,154,154,35.41,4.35,180,8,6264.0,Shortfall
2024-06-08,M04,Product_C,Morning,17,6.83,1.83,1.39,82.2,88.35,27.5,398.42,268,163,105,105,30.54,3.44,180,11,6811.2,Shortfall
2024-06-08,M02,Product_A,Morning,17,10.32,1.25,0.53,97.59,90.68,27.0,367.04,533,440,93,93,46.58,2.0,180,11,3960.0,Shortfall
2024-06-09,M04,Product_B,Morning,13,11.01,0.68,0.19,86.73,88.01,20.3,513.62,525,354,171,171,33.49,5.11,180,8,7358.4,Shortfall
2024-06-09,M02,Product_B,Morning,8,9.99,2.91,0.21,83.1,88.77,27.8,639.48,483,245,238,238,29.46,8.08,180,5,7272.0,Shortfall
2024-06-09,M02,Product_B,Night,22,11.77,1.85,1.85,86.45,97.89,34.6,352.03,532,346,186,186,34.24,5.43,230,14,17484.6,Shortfall
2024-06-09,M02,Product_A,Night,19,7.9,1.35,0.95,87.4,94.7,33.0,354.33,386,255,131,131,37.36,3.51,230,12,9687.6,Shortfall
2024-06-09,M03,Product_C,Morning,23,8.39,1.29,1.43,78.95,93.66,20.8,563.34,375,237,138,138,33.01,4.18,180,14,10533.6,Shortfall
2024-06-09,M01,Product_A,Evening,17,7.94,0.77,0.14,77.22,90.98,37.4,283.13,441,256,185,185,34.28,5.4,200,11,11880.0,Shortfall
2024-06-09,M03,Product_C,Evening,9,7.18,0.39,1.42,95.59,93.58,31.6,417.76,305,220,85,85,34.01,2.5,200,6,3000.0,Shortfall
2024-06-09,M01,Product_C,Morning,22,9.3,1.53,0.04,92.68,92.31,24.4,630.88,404,304,100,100,36.0,2.78,180,14,7005.6,Shortfall
2024-06-09,M04,Product_B,Night,23,9.03,0.96,1.01,93.5,99.51,27.1,277.71,388,323,65,65,39.64,1.64,230,14,5280.8,Shortfall
2024-06-09,M04,Product_B,Morning,12,10.84,0.49,1.65,85.79,94.97,36.7,267.94,486,315,171,171,31.52,5.43,180,8,7819.2,Shortfall
2024-06-09,M03,Product_B,Morning,28,8.16,2.18,0.86,78.21,95.05,27.1,599.48,403,239,164,164,35.89,4.57,180,17,13984.2,Shortfall
2024-06-09,M01,Product_A,Night,9,7.07,2.83,0.45,85.39,93.46,23.1,292.82,367,162,205,205,30.25,6.78,230,6,9356.4,Shortfall
2024-06-09,M04,Product_C,Evening,18,10.32,1.18,0.46,91.17,94.67,24.3,419.57,423,304,119,119,31.97,3.72,200,11,8184.0,Shortfall
2024-06-09,M02,Product_A,Evening,26,11.65,0.43,1.1,83.24,98.98,34.4,367.18,620,458,162,162,41.53,3.9,200,16,12480.0,Shortfall
2024-06-09,M04,Product_C,Night,14,7.82,2.3,1.12,85.07,98.9,27.3,335.75,282,173,109,109,28.07,3.88,230,9,8031.6,Shortfall
2024-06-10,M02,Product_C,Morning,28,8.86,1.19,1.91,98.62,88.03,34.0,355.22,369,258,111,111,34.23,3.24,180,17,9914.4,Shortfall
2024-06-10,M04,Product_A,Evening,26,9.07,1.18,0.4,96.05,99.65,35.4,329.36,479,401,78,78,48.42,1.61,200,16,5152.0,Shortfall
2024-06-10,M05,Product_B,Morning,17,9.84,2.99,1.78,86.2,94.57,28.8,230.99,496,273,223,223,36.05,6.19,180,11,12256.2,Shortfall
2024-06-10,M02,Product_A,Evening,25,7.52,1.71,1.73,99.58,94.64,28.0,205.67,381,293,88,88,49.05,1.79,200,15,5370.0,Shortfall
2024-06-10,M04,Product_C,Morning,11,8.21,0.03,1.82,79.91,97.03,21.9,507.76,326,191,135,135,25.28,5.34,180,7,6728.4,Shortfall
2024-06-10,M03,Product_B,Morning,23,8.03,0.1,0.38,90.55,92.76,25.6,473.47,427,342,85,85,43.61,1.95,180,14,4914.0,Shortfall
2024-06-10,M03,Product_A,Morning,25,10.38,2.41,0.46,87.73,90.12,29.4,613.43,618,430,188,188,48.35,3.89,180,15,10503.0,Shortfall
2024-06-10,M05,Product_B,Morning,15,8.92,1.52,0.72,86.92,96.73,23.4,606.94,440,311,129,129,39.71,3.25,180,9,5265.0,Shortfall
2024-06-11,M01,Product_C,Morning,19,11.63,1.32,0.18,98.68,88.44,21.3,297.76,509,413,96,96,38.1,2.52,180,12,5443.2,Shortfall
2024-06-11,M03,Product_A,Night,27,11.14,2.65,0.05,82.81,90.77,22.2,501.69,610,407,203,203,42.11,4.82,230,17,18846.2,Shortfall
2024-06-11,M02,Product_B,Night,16,9.41,1.46,0.44,95.48,89.21,30.1,533.11,427,283,144,144,33.48,4.3,230,10,9890.0,Shortfall
2024-06-11,M04,Product_A,Evening,16,9.27,1.49,0.86,96.75,98.55,33.3,646.61,454,367,87,87,45.03,1.93,200,10,3860.0,Shortfall
2024-06-11,M05,Product_A,Morning,14,7.24,0.51,1.13,93.89,97.65,30.6,416.34,409,303,106,106,46.16,2.3,180,9,3726.0,Shortfall
2024-06-11,M01,Product_B,Evening,27,8.64,0.77,0.98,78.2,94.43,37.3,428.86,435,288,147,147,36.58,4.02,200,17,13668.0,Shortfall
2024-06-12,M05,Product_C,Morning,14,7.35,1.49,0.64,92.57,88.65,34.7,183.05,305,177,128,128,28.07,4.56,180,9,7387.2,Shortfall
2024-06-12,M02,Product_A,Morning,24,10.18,1.44,1.24,76.23,96.7,37.4,422.04,553,349,204,204,38.98,5.23,180,15,14121.0,Shortfall
2024-06-12,M04,Product_A,Morning,10,10.02,1.81,1.08,76.94,92.73,30.8,182.79,500,264,236,236,30.53,7.73,180,6,8348.4,Shortfall
2024-06-12,M01,Product_A,Morning,11,10.52,2.02,1.02,79.36,93.33,36.0,625.67,620,329,291,291,36.35,8.01,180,7,10092.6,Shortfall
2024-06-12,M04,Product_B,Morning,20,10.04,0.59,1.37,90.15,93.57,27.3,329.97,456,322,134,134,34.86,3.84,180,12,8294.4,Shortfall
2024-06-12,M01,Product_A,Morning,23,11.79,1.32,0.4,76.17,95.33,30.5,450.08,633,451,182,182,41.29,4.41,180,14,11113.2,Shortfall
2024-06-12,M02,Product_B,Morning,22,10.87,2.48,1.58,82.84,90.35,36.0,308.46,535,288,247,247,32.17,7.68,180,14,19353.6,Shortfall
2024-06-12,M01,Product_A,Evening,13,11.67,0.19,0.75,83.92,99.97,32.3,454.26,650,462,188,188,40.87,4.6,200,8,7360.0,Shortfall
2024-06-12,M05,Product_C,Morning,18,7.68,1.17,0.91,77.34,98.26,26.6,500.87,341,218,123,123,32.45,3.79,180,11,7504.2,Shortfall
2024-06-12,M03,Product_B,Morning,25,8.62,2.11,0.37,79.57,96.5,29.4,582.14,421,312,109,109,42.56,2.56,180,15,6912.0,Shortfall
2024-06-12,M03,Product_B,Night,25,9.9,0.82,1.77,91.87,88.77,32.3,298.15,456,315,141,141,35.68,3.95,230,15,13627.5,Shortfall
2024-06-13,M05,Product_A,Morning,20,8.53,2.87,0.08,88.64,88.13,20.9,213.62,493,276,217,217,39.86,5.44,180,12,11750.4,Shortfall
2024-06-13,M01,Product_B,Evening,12,8.3,2.04,1.31,88.89,90.23,34.9,299.13,416,217,199,199,32.29,6.16,200,8,9856.0,Shortfall
2024-06-13,M01,Product_A,Night,25,7.13,2.58,0.21,95.27,90.27,22.5,480.68,380,262,118,118,46.47,2.54,230,15,8763.0,Shortfall
2024-06-13,M04,Product_A,Night,30,6.4,1.96,1.42,81.01,94.0,30.6,271.05,309,188,121,121,38.96,3.11,230,18,12875.4,Shortfall
2024-06-13,M01,Product_B,Night,9,6.94,1.97,1.23,89.87,98.14,29.2,378.87,323,167,156,156,30.78,5.07,230,6,6996.6,Shortfall
2024-06-13,M03,Product_A,Evening,8,10.94,1.91,1.38,98.66,96.16,29.8,544.74,633,416,217,217,44.22,4.91,200,5,4910.0,Shortfall
2024-06-14,M02,Product_B,Night,20,7.38,1.5,0.05,78.68,98.64,20.7,332.77,328,218,110,110,33.35,3.3,230,12,9108.0,Shortfall
2024-06-14,M04,Product_B,Morning,12,7.1,0.21,0.55,78.79,95.5,26.0,262.75,338,202,136,136,29.74,4.57,180,8,6580.8,Shortfall
2024-06-14,M05,Product_B,Night,14,10.6,0.07,1.35,98.26,88.68,28.0,261.14,477,337,140,140,33.4,4.19,230,9,8673.3,Shortfall
2024-06-14,M05,Product_C,Morning,23,10.92,0.22,0.99,90.61,94.6,35.3,437.06,480,370,110,110,35.4,3.11,180,14,7837.2,Shortfall
2024-06-14,M03,Product_B,Morning,11,9.61,1.63,1.31,81.59,95.22,22.7,503.6,497,272,225,225,32.95,6.83,180,7,8605.8,Shortfall
2024-06-14,M01,Product_A,Night,19,8.63,2.59,0.35,94.0,88.4,30.7,626.71,457,291,166,166,41.08,4.04,230,12,11150.4,Shortfall
2024-06-14,M03,Product_C,Morning,17,9.21,0.99,1.06,76.86,91.54,24.4,355.94,423,228,195,195,27.49,7.09,180,11,14038.2,Shortfall
2024-06-14,M03,Product_B,Night,10,8.11,2.83,0.33,88.33,93.0,32.6,484.02,377,226,151,151,35.1,4.3,230,6,5934.0,Shortfall
2024-06-14,M04,Product_C,Morning,14,9.36,1.0,1.78,83.37,88.71,25.8,331.26,394,247,147,147,30.17,4.87,180,9,7889.4,Shortfall
2024-06-15,M02,Product_A,Evening,18,7.04,0.14,1.88,82.63,94.0,31.3,371.85,385,239,146,146,37.91,3.85,200,11,8470.0,Shortfall
2024-06-15,M04,Product_A,Night,19,7.15,0.68,0.74,86.67,96.0,32.1,184.54,341,226,115,115,34.68,3.32,230,12,9163.2,Shortfall
2024-06-15,M02,Product_A,Evening,16,9.83,0.39,1.79,86.88,97.61,21.6,353.02,505,370,135,135,41.16,3.28,200,10,6560.0,Shortfall
2024-06-15,M04,Product_B,Night,21,7.25,0.3,0.97,97.46,97.93,30.4,436.37,297,266,31,31,39.43,0.79,230,13,2362.1,Shortfall
2024-06-15,M02,Product_A,Morning,8,9.87,1.32,1.08,86.78,91.88,29.2,365.02,552,299,253,253,34.11,7.42,180,5,6678.0,Shortfall
2024-06-16,M02,Product_A,Morning,16,11.4,0.27,0.17,79.24,94.21,35.0,415.12,638,378,260,260,33.77,7.7,180,10,13860.0,Shortfall
2024-06-16,M02,Product_B,Evening,14,8.04,0.91,0.53,98.12,90.73,22.5,223.8,369,277,92,92,37.67,2.44,200,9,4392.0,Shortfall
2024-06-16,M05,Product_A,Evening,23,10.88,1.56,0.45,81.53,94.7,23.5,647.21,558,411,147,147,41.66,3.53,200,14,9884.0,Shortfall
2024-06-16,M01,Product_A,Evening,19,6.95,0.13,0.85,91.7,88.95,20.6,559.82,368,303,65,65,46.04,1.41,200,12,3384.0,Shortfall
2024-06-16,M02,Product_C,Evening,20,7.88,1.93,1.29,78.3,93.77,20.1,593.76,328,185,143,143,29.06,4.92,200,12,11808.0,Shortfall
2024-06-16,M01,Product_B,Morning,23,8.58,2.84,1.84,99.67,96.55,35.0,551.23,447,286,161,161,44.87,3.59,180,14,9046.8,Shortfall
2024-06-16,M02,Product_A,Night,21,8.49,0.9,0.91,85.72,94.62,24.6,458.29,412,295,117,117,38.43,3.04,230,13,9089.6,Shortfall
2024-06-16,M05,Product_B,Morning,30,6.59,0.52,0.38,78.54,89.9,20.9,216.71,329,230,99,99,37.27,2.66,180,18,8618.4,Shortfall
2024-06-16,M05,Product_B,Morning,19,8.19,1.57,1.98,95.78,95.39,21.2,427.89,406,295,111,111,44.47,2.5,180,12,5400.0,Shortfall
2024-06-16,M01,Product_C,Morning,25,10.0,2.33,0.73,77.85,95.94,33.9,365.94,427,266,161,161,31.43,5.12,180,15,13824.0,Shortfall
2024-06-17,M04,Product_A,Night,8,11.23,1.02,1.63,95.81,93.05,30.6,215.15,557,348,209,209,34.46,6.07,230,5,6980.5,Shortfall
2024-06-17,M02,Product_A,Evening,20,11.29,0.94,0.55,99.9,97.62,23.4,622.86,590,537,53,53,50.75,1.04,200,12,2496.0,Shortfall
2024-06-17,M01,Product_A,Evening,23,11.59,1.41,0.4,97.53,92.14,23.7,476.92,642,524,118,118,49.09,2.4,200,14,6720.0,Shortfall
2024-06-18,M04,Product_C,Night,25,6.81,1.21,1.28,91.57,94.47,35.5,295.06,255,166,89,89,29.14,3.05,230,15,10522.5,Shortfall
2024-06-18,M02,Product_B,Night,30,9.43,0.48,1.51,78.49,90.47,28.9,290.01,396,291,105,105,33.69,3.12,230,18,12916.8,Shortfall
2024-06-18,M02,Product_B,Morning,15,9.75,0.13,1.26,84.29,93.88,25.4,281.26,479,322,157,157,34.86,4.5,180,9,7290.0,Shortfall
2024-06-18,M01,Product_C,Evening,22,11.58,2.88,1.62,91.31,90.01,21.6,581.58,505,313,192,192,33.2,5.78,200,14,16184.0,Shortfall
2024-06-18,M04,Product_B,Morning,17,10.06,1.01,0.79,80.17,94.18,28.8,429.32,460,311,149,149,33.7,4.42,180,11,8751.6,Shortfall
2024-06-18,M02,Product_C,Night,26,6.38,2.8,0.65,80.56,96.34,29.6,385.92,232,129,103,103,27.97,3.68,230,16,13542.4,Shortfall
2024-06-18,M02,Product_B,Night,17,6.32,0.29,1.62,88.11,90.34,28.4,409.43,277,210,67,67,37.54,1.78,230,11,4503.4,Shortfall
2024-06-18,M04,Product_B,Night,17,6.53,1.52,0.82,85.28,93.78,35.0,613.4,271,189,82,82,34.95,2.35,230,11,5945.5,Shortfall
2024-06-19,M01,Product_B,Evening,15,9.18,1.43,1.43,75.51,90.93,35.5,190.77,444,240,204,204,30.41,6.71,200,9,12078.0,Shortfall
2024-06-19,M04,Product_A,Evening,18,9.9,2.21,0.72,77.5,98.12,26.0,259.56,499,321,178,178,38.07,4.68,200,11,10296.0,Shortfall
2024-06-19,M01,Product_C,Evening,24,10.95,0.65,0.58,97.99,89.69,30.9,545.98,479,395,84,84,38.02,2.21,200,15,6630.0,Shortfall
2024-06-19,M01,Product_A,Evening,9,6.32,0.02,0.57,77.64,91.78,21.4,365.69,340,182,158,158,29.79,5.3,200,6,6360.0,Shortfall
2024-06-19,M04,Product_A,Morning,9,9.97,0.92,0.03,99.25,90.56,24.9,266.0,508,369,139,139,39.03,3.56,180,6,3844.8,Shortfall
2024-06-19,M05,Product_A,Morning,8,7.82,2.08,1.03,82.95,90.09,20.2,395.52,444,224,220,220,35.47,6.2,180,5,5580.0,Shortfall
2024-06-20,M05,Product_A,Night,13,7.87,0.0,0.14,90.35,99.81,29.2,451.29,406,342,64,64,43.73,1.46,230,8,2686.4,Shortfall
2024-06-20,M03,Product_A,Night,30,8.23,0.73,1.88,88.22,89.62,21.1,510.24,426,281,145,145,39.19,3.7,230,18,15318.0,Shortfall
2024-06-20,M01,Product_B,Night,25,6.48,2.06,1.47,78.45,88.2,21.6,503.55,299,145,154,154,30.01,5.13,230,15,17698.5,Shortfall
2024-06-20,M02,Product_A,Evening,12,11.78,0.79,0.86,77.76,91.92,35.6,525.29,638,353,285,285,31.96,8.92,200,8,14272.0,Shortfall
2024-06-20,M02,Product_C,Night,24,11.81,2.72,0.41,91.71,91.96,36.1,212.67,467,308,159,159,30.28,5.25,230,15,18112.5,Shortfall
2024-06-20,M03,Product_A,Night,26,10.38,2.94,1.79,89.15,90.04,22.4,307.32,535,352,183,183,43.26,4.23,230,16,15566.4,Shortfall
2024-06-20,M01,Product_A,Morning,9,8.55,0.73,0.14,76.92,89.21,33.4,533.89,481,267,214,214,32.96,6.49,180,6,7009.2,Shortfall
2024-06-20,M02,Product_A,Evening,18,11.52,1.49,0.16,82.01,94.45,25.1,359.23,617,429,188,188,40.3,4.67,200,11,10274.0,Shortfall
2024-06-21,M02,Product_C,Morning,25,7.59,0.41,1.79,97.66,94.45,31.0,359.48,305,244,61,61,36.21,1.68,180,15,4536.0,Shortfall
2024-06-21,M02,Product_A,Night,12,7.95,2.07,0.39,77.78,91.7,36.0,276.6,394,195,199,199,29.21,6.81,230,8,12530.4,Shortfall
2024-06-21,M02,Product_A,Morning,12,6.29,0.76,1.74,81.5,90.56,29.7,616.22,329,199,130,130,37.81,3.44,180,8,4953.6,Shortfall
2024-06-21,M03,Product_A,Evening,14,9.49,0.66,0.69,75.29,96.32,38.0,629.07,515,313,202,202,35.23,5.73,200,9,10314.0,Shortfall
2024-06-21,M05,Product_B,Evening,22,6.78,1.31,0.64,94.34,88.67,21.5,380.78,328,246,82,82,42.16,1.94,200,14,5432.0,Shortfall
2024-06-21,M01,Product_B,Evening,22,10.04,1.96,0.02,80.6,88.22,22.6,456.99,504,315,189,189,35.18,5.37,200,14,15036.0,Shortfall
2024-06-21,M04,Product_A,Evening,22,6.14,1.85,0.53,96.31,96.26,34.7,566.65,324,218,106,106,44.16,2.4,200,14,6720.0,Shortfall
2024-06-21,M01,Product_A,Night,16,9.4,0.54,0.58,87.11,91.18,26.3,301.91,470,350,120,120,39.33,3.05,230,10,7015.0,Shortfall
2024-06-21,M03,Product_C,Evening,20,11.43,1.26,0.43,85.95,89.2,30.7,464.05,472,333,139,139,31.46,4.42,200,12,10608.0,Shortfall
2024-06-21,M05,Product_A,Morning,13,6.78,0.58,1.57,77.15,89.24,26.3,206.03,366,203,163,163,34.34,4.75,180,8,6840.0,Shortfall
2024-06-22,M02,Product_A,Evening,14,10.76,2.11,1.0,98.55,96.14,32.7,381.73,590,416,174,174,44.98,3.87,200,9,6966.0,Shortfall
2024-06-22,M05,Product_C,Morning,27,9.06,0.27,0.59,85.17,97.4,25.5,618.92,375,296,79,79,34.0,2.32,180,17,7099.2,Shortfall
2024-06-23,M05,Product_A,Morning,30,7.54,2.79,1.35,81.81,94.91,27.9,583.03,419,253,166,166,45.73,3.63,180,18,11761.2,Shortfall
2024-06-23,M01,Product_C,Night,11,9.24,1.23,1.67,92.72,97.73,21.3,460.91,372,262,110,110,32.84,3.35,230,7,5393.5,Shortfall
2024-06-23,M04,Product_C,Evening,27,8.46,0.07,1.34,91.77,92.93,31.5,621.42,337,282,55,55,35.46,1.55,200,17,5270.0,Shortfall
2024-06-23,M03,Product_B,Morning,29,9.03,1.23,1.03,81.87,92.4,28.0,347.17,477,324,153,153,40.54,3.77,180,18,12214.8,Shortfall
2024-06-23,M05,Product_C,Evening,16,10.3,1.24,1.53,78.04,99.83,22.5,620.51,405,294,111,111,32.37,3.43,200,10,6860.0,Shortfall
2024-06-23,M03,Product_B,Evening,21,6.14,0.25,0.65,97.15,96.97,37.7,473.85,315,221,94,94,38.27,2.46,200,13,6396.0,Shortfall
2024-06-24,M05,Product_B,Morning,26,12.0,1.84,0.39,97.39,90.56,22.7,235.01,603,472,131,131,43.5,3.01,180,16,8668.8,Shortfall
2024-06-24,M03,Product_A,Morning,11,6.0,2.78,1.51,77.78,99.48,36.5,300.0,356,147,209,209,37.29,5.6,180,7,7056.0,Shortfall
2024-06-24,M04,Product_B,Evening,15,10.49,1.6,0.53,86.76,88.9,32.5,233.72,489,306,183,183,32.47,5.64,200,9,10152.0,Shortfall
2024-06-24,M05,Product_B,Night,27,7.51,2.14,1.89,98.58,96.83,35.9,365.79,345,230,115,115,40.55,2.84,230,17,11104.4,Shortfall
2024-06-24,M02,Product_C,Morning,26,10.86,0.6,1.94,89.11,94.18,27.9,474.9,449,347,102,102,35.22,2.9,180,16,8352.0,Shortfall
2024-06-24,M03,Product_A,Morning,21,6.99,2.4,0.7,89.98,94.98,23.9,258.84,423,267,156,156,49.22,3.17,180,13,7417.8,Shortfall
2024-06-25,M04,Product_B,Morning,15,11.59,0.15,1.95,75.11,92.93,28.2,491.2,549,316,233,233,29.19,7.98,180,9,12927.6,Shortfall
2024-06-25,M02,Product_C,Evening,13,8.53,1.13,0.02,81.89,94.37,34.3,634.15,343,205,138,138,25.94,5.32,200,8,8512.0,Shortfall
2024-06-25,M04,Product_B,Evening,22,8.26,2.2,1.73,96.01,96.27,28.4,284.37,378,263,115,115,40.81,2.82,200,14,7896.0,Shortfall
2024-06-25,M01,Product_A,Evening,25,7.15,2.06,0.67,84.54,90.17,24.2,645.26,392,269,123,123,46.52,2.64,200,15,7920.0,Shortfall
2024-06-25,M05,Product_A,Evening,11,8.43,1.39,1.32,75.69,89.33,22.7,214.29,441,242,199,199,33.59,5.92,200,7,8288.0,Shortfall
2024-06-25,M04,Product_A,Evening,15,8.98,1.66,0.87,96.52,88.32,30.1,264.23,444,270,174,174,34.78,5.0,200,9,9000.0,Shortfall
2024-06-25,M01,Product_B,Evening,10,11.55,2.46,0.02,82.31,89.02,36.0,468.16,584,279,305,305,27.38,11.14,200,6,13368.0,Shortfall
2024-06-25,M03,Product_B,Morning,11,7.7,2.02,1.99,98.22,96.02,35.8,530.8,404,245,159,159,41.58,3.82,180,7,4813.2,Shortfall
2024-06-26,M03,Product_C,Morning,18,9.0,2.5,0.11,88.6,91.63,36.5,255.65,391,247,144,144,32.56,4.42,180,11,8751.6,Shortfall
2024-06-26,M04,Product_A,Evening,21,8.95,2.36,1.46,94.7,92.5,29.1,310.13,451,312,139,139,43.69,3.18,200,13,8268.0,Shortfall
2024-06-26,M01,Product_B,Evening,25,6.23,2.87,1.27,95.72,96.73,23.8,254.81,291,196,95,95,46.59,2.04,200,15,6120.0,Shortfall
2024-06-26,M03,Product_A,Night,25,7.15,2.38,0.94,81.42,88.26,28.3,629.23,360,246,114,114,44.63,2.55,230,15,8797.5,Shortfall
2024-06-26,M01,Product_C,Evening,9,6.64,0.42,0.63,99.8,94.59,31.3,562.13,276,203,73,73,32.8,2.23,200,6,2676.0,Shortfall
2024-06-26,M04,Product_B,Evening,24,7.5,0.3,0.88,98.63,94.96,33.8,604.08,348,285,63,63,40.56,1.55,200,15,4650.0,Shortfall
2024-06-26,M04,Product_A,Evening,19,11.51,2.73,0.07,80.97,94.31,35.1,288.06,578,368,210,210,36.86,5.7,200,12,13680.0,Shortfall
2024-06-26,M03,Product_B,Evening,13,11.25,2.54,1.54,79.99,97.59,32.4,385.15,560,308,252,252,33.07,7.62,200,8,12192.0,Shortfall
2024-06-27,M03,Product_C,Morning,13,10.67,2.65,0.46,85.8,99.69,34.9,312.32,456,312,144,144,34.47,4.18,180,8,6019.2,Shortfall
2024-06-27,M03,Product_A,Morning,8,6.44,0.5,1.06,96.84,99.13,23.2,338.91,382,267,115,115,46.08,2.5,180,5,2250.0,Shortfall
